"","conservation","cluster","gene","human_AUC","marmoset_AUC","mouse_AUC","human_power","marmoset_power","mouse_power","human_avg.1","human_avg.2","marmoset_avg.1","marmoset_avg.2","mouse_avg.1","mouse_avg.2","human_prop.1","human_prop.2","marmoset_prop.1","marmoset_prop.2","mouse_prop.1","mouse_prop.2"
"GAS2","human","Pvalb","GAS2",0.829,NA,NA,0.658,NA,NA,1.50570338830342,0.611302139460256,0.149618742961843,0.0560928018019959,0.441427867010564,0.330311330953593,0.928601427971441,0.560470588235294,0.184668989547038,0.0688741721854305,0.492762364294331,0.380204241948154
"CADPS","human","Pvalb","CADPS",0.829,NA,NA,0.658,NA,NA,3.21150635929796,2.5665992611933,2.32152807444295,1.95226624285722,2.87598498324882,2.65610401244436,1,0.998941176470588,0.997677119628339,0.98658940397351,1,1
"NAV3","human","Pvalb","NAV3",0.827,NA,NA,0.654,NA,NA,2.90444324161042,2.15952847389213,2.09159782333345,1.90663231879363,2.76199371341533,2.4541576847517,1,0.978705882352941,0.991869918699187,0.97864238410596,0.999396863691194,0.984131971720346
"FHIT","human","Pvalb","FHIT",0.826,NA,NA,0.652,NA,NA,2.44575179570814,1.47821650504512,1.39814823660184,1.08554370715386,0.909159068754467,0.692074501265137,0.984460310793784,0.866705882352941,0.894889663182346,0.775331125827815,0.735826296743064,0.619167321288295
"SOX6","human_marmoset_mouse","Pvalb","SOX6",0.825,0.816,0.768,0.65,0.632,0.536,2.44511557968616,0.892090311225546,1.93296763413591,0.766957720661353,2.07805322799942,0.892935826840724,0.9685006299874,0.433411764705882,0.974448315911731,0.454801324503311,0.955367913148372,0.436449332285939
"RNF144B","human_marmoset_mouse","Pvalb","RNF144B",0.824,0.779,0.826,0.648,0.558,0.652,1.23257792562055,0.330179385234267,0.868953100512326,0.207320023056143,1.35426212138356,0.476627834620108,0.858042839143217,0.275764705882353,0.725900116144019,0.225993377483444,0.919179734620024,0.416653574234093
"ERC2","human","Pvalb","ERC2",0.82,NA,NA,0.64,NA,NA,2.75980335665762,2.06843863022451,1.69628205963168,1.67293062360999,2.20316018036909,2.39530400377812,1,0.987764705882353,0.979674796747967,0.96523178807947,0.996984318455971,0.998743126472899
"PRKG1","human_marmoset_mouse","Pvalb","PRKG1",0.816,0.883,0.724,0.632,0.766,0.448,2.43522360730831,0.927723693863268,2.0851822508207,0.662187753038425,1.45678656279675,0.670766903554949,0.888282234355313,0.486705882352941,0.955865272938444,0.508112582781457,0.819662243667069,0.458915946582875
"FSTL4","human_marmoset","Pvalb","FSTL4",0.815,0.746,NA,0.63,0.492,NA,1.07654353304027,0.234338509952431,0.866100448369689,0.259719473850066,0.367119072049679,0.940229269877836,0.791684166316674,0.242470588235294,0.698025551684088,0.275331125827815,0.358866103739445,0.553181461115475
"CLEC16A","human","Pvalb","CLEC16A",0.814,NA,NA,0.628,NA,NA,1.45298515308105,0.743798537543715,0.698776677321877,0.382813382968987,1.08777590220661,0.676031604263526,0.952120957580848,0.712352941176471,0.686411149825784,0.43046357615894,0.876357056694813,0.666771406127258
"SUPT3H","human_marmoset","Pvalb","SUPT3H",0.814,0.745,NA,0.628,0.49,NA,2.28112415708703,1.65113273804116,1.44298982878978,0.879116771719676,1.04302925750678,0.738172848520959,0.994960100797984,0.967764705882353,0.937282229965157,0.74817880794702,0.842581423401689,0.682639434406913
"ERBB4","human_marmoset_mouse","Pvalb","ERBB4",0.813,0.865,0.848,0.626,0.73,0.696,5.03850517770274,3.59593087975737,4.52311501765466,2.95513541640864,5.00208429980964,3.50786776837767,0.999580008399832,0.894823529411765,1,0.866059602649007,0.999396863691194,0.916575019638649
"SLC4A4","human_marmoset_mouse","Pvalb","SLC4A4",0.812,0.784,0.824,0.624,0.568,0.648,1.26542412651265,0.423484326552974,0.809502276082336,0.161327364618186,1.42406556699823,0.487707909242298,0.880302393952121,0.368941176470588,0.700348432055749,0.175,0.902895054282268,0.392930086410055
"OSBPL3","human_marmoset","Pvalb","OSBPL3",0.811,0.71,NA,0.622,0.42,NA,2.01772982905078,1.19034159049486,0.902077448696294,0.434207472484068,1.56521140256981,1.085506206579,0.99790004199916,0.790352941176471,0.779907084785134,0.430132450331126,0.966827503015682,0.794658287509819
"ESRRG","human_marmoset_mouse","Pvalb","ESRRG",0.81,0.768,0.888,0.62,0.536,0.776,2.44436587556641,1.51161962021836,1.42137337191188,0.700983452011204,2.09462783668577,0.767569980174665,0.988660226795464,0.883882352941176,0.901277584204414,0.602152317880795,0.960796139927624,0.621052631578947
"ETV6","human_marmoset_mouse","Pvalb","ETV6",0.81,0.83,0.737,0.62,0.66,0.474,1.31546528921496,0.479142032591075,1.32001042249183,0.392533434790879,1.01572930648072,0.410835551249591,0.890382192356153,0.431176470588235,0.868176538908246,0.372185430463576,0.772014475271411,0.408012568735271
"TRPC5","human","Pvalb","TRPC5",0.809,NA,NA,0.618,NA,NA,1.09588237894825,0.261067290519629,0.828198646007981,0.439319893317708,0.141414297381801,0.78124356810857,0.790004199916002,0.239058823529412,0.700929152148664,0.445198675496689,0.140530759951749,0.526787117046347
"MMP16","human_marmoset","Pvalb","MMP16",0.809,0.748,NA,0.618,0.496,NA,2.16048107848656,1.29385191290297,1.63917789351991,0.998843296905011,1.83605833136326,1.51342644394644,0.969340613187736,0.851529411764706,0.935540069686411,0.75364238410596,0.965018094089264,0.91516103692066
"TRPC4","human_marmoset","Pvalb","TRPC4",0.809,0.719,NA,0.618,0.438,NA,1.43340076984154,0.556195237964776,0.698446798002117,0.240862212771554,1.31639032404878,0.833642528362408,0.936161276774464,0.438705882352941,0.652148664343786,0.203145695364238,0.863691194209891,0.604084838963079
"GHR","human","Pvalb","GHR",0.808,NA,NA,0.616,NA,NA,1.32697625672475,0.393457683624002,0.15504491704117,0.243715837022627,0.158612219726681,0.473179886748893,0.840823183536329,0.323411764705882,0.187572590011614,0.237417218543046,0.187575392038601,0.424194815396701
"MYO5B","human_marmoset_mouse","Pvalb","MYO5B",0.804,0.839,0.788,0.608,0.678,0.576,1.10485024150262,0.260402642106578,0.943815319040422,0.0845624719210603,0.691190598807322,0.078719232617312,0.785384292314154,0.213058823529412,0.740418118466899,0.0913907284768212,0.647165259348613,0.0823252160251375
"AGBL4","human","Pvalb","AGBL4",0.804,NA,NA,0.608,NA,NA,2.68841325259743,2.11884009872806,2.09991500490646,1.83059267486721,2.21009446616985,1.80097214320026,1,0.991058823529412,0.994773519163763,0.978973509933775,0.996984318455971,0.959465828750982
"FAM78B","human","Pvalb","FAM78B",0.803,NA,NA,0.606,NA,NA,1.16142757573211,0.394987081643473,0.518101334307971,0.24727860522596,0.302065559638307,0.309291126314578,0.844603107937841,0.419176470588235,0.523809523809524,0.28112582781457,0.369119420989144,0.363707776904949
"ST8SIA4","human","Pvalb","ST8SIA4",0.803,NA,NA,0.606,NA,NA,1.1007409667345,0.300365412839137,0.5495954031724,0.183890126527582,0.82452851095018,0.421377596675004,0.823183536329273,0.248588235294118,0.539488966318235,0.184933774834437,0.730398069963812,0.391673212882954
"TRPS1","human_marmoset_mouse","Pvalb","TRPS1",0.801,0.792,0.736,0.602,0.584,0.472,1.48626760396816,0.541825557723679,1.29188785407968,0.484718022792096,1.29235550278123,0.436998304458991,0.888282234355313,0.447058823529412,0.887921022067364,0.429470198675497,0.737032569360676,0.389945011783189
"KCNC2","human_marmoset_mouse","Pvalb","KCNC2",0.801,0.723,0.875,0.602,0.446,0.75,3.43312922565695,2.76528396967144,2.51831670493874,1.93089939312116,3.66571200063357,2.26653625615584,1,0.987764705882353,0.995354239256678,0.947682119205298,0.997587454764777,0.894736842105263
"PLCL1","human_marmoset","Pvalb","PLCL1",0.799,0.752,NA,0.598,0.504,NA,1.45417494996777,0.374033669830611,0.860958907967371,0.191300161472317,1.18108190224375,0.715240644576219,0.773204535909282,0.313647058823529,0.650406504065041,0.203973509933775,0.708082026537998,0.519088766692852
"AFF1","human","Pvalb","AFF1",0.799,NA,NA,0.598,NA,NA,0.835846836706181,0.177632132902145,0.573289213328843,0.316879732524128,0.314252404354375,0.06714452827318,0.745485090298194,0.201411764705882,0.596399535423926,0.357781456953642,0.366103739445115,0.0889238020424195
"VWC2","human_marmoset_mouse","Pvalb","VWC2",0.799,0.726,0.766,0.598,0.452,0.532,2.20633566338232,1.3441241487339,1.20792373014393,0.653635711923892,1.47666652290446,0.679956041861796,0.993280134397312,0.810117647058823,0.887340301974448,0.572350993377483,0.895657418576598,0.509033778476041
"PVALB","human_marmoset_mouse","Pvalb","PVALB",0.798,0.753,0.896,0.596,0.506,0.792,0.699389881086714,0.0228362720733578,0.563268199423507,0.0711197202079914,1.40852985109809,0.0928410306417646,0.615707685846283,0.0302352941176471,0.5801393728223,0.0917218543046358,0.835946924004825,0.115003927729772
"MEF2C","human_marmoset_mouse","Pvalb","MEF2C",0.798,0.804,0.822,0.596,0.608,0.644,2.85264833958,2.13566416270947,2.459575250416,1.80696504990659,2.61360444098673,1.79598241854187,0.999580008399832,0.959764705882353,0.999419279907085,0.968708609271523,0.999396863691194,0.947054202670856
"SASH1","human_marmoset","Pvalb","SASH1",0.792,0.73,NA,0.584,0.46,NA,1.38610361178441,0.529602358135558,2.81238299822807,1.81962158949884,0.40571515579247,0.350043043575529,0.908861822763545,0.390352941176471,0.970383275261324,0.791721854304636,0.443305186972256,0.335428122545169
"CACNB4","human_marmoset","Pvalb","CACNB4",0.791,0.74,NA,0.582,0.48,NA,2.4083482722249,1.79005401564867,1.73705981346481,1.13550999017499,1.94101367007777,1.69568776031255,1,0.965882352941177,0.966318234610918,0.818543046357616,0.990952955367913,0.965121759622938
"DOCK11","human","Pvalb","DOCK11",0.788,NA,NA,0.576,NA,NA,1.23019888756355,0.500133295600523,0.435018873167145,0.20297247584993,0.573199092372053,0.646182270446807,0.874002519949601,0.484705882352941,0.469802555168409,0.240066225165563,0.57599517490953,0.584131971720346
"RASAL2","human_marmoset","Pvalb","RASAL2",0.786,0.729,NA,0.572,0.458,NA,2.23579121126295,1.7068356052238,2.12960492738198,1.65315396293081,1.95922112663451,1.77758356898504,0.99790004199916,0.976705882352941,0.992450638792102,0.963245033112583,0.990952955367913,0.973919874312647
"SETBP1","human_marmoset","Pvalb","SETBP1",0.784,0.739,NA,0.568,0.478,NA,2.52445772645864,1.97071177959991,2.01420163867716,1.48059392112363,2.08067218168289,1.77218984160058,1,0.983764705882353,0.992450638792102,0.924668874172185,0.994571773220748,0.97643362136685
"ADARB1","human","Pvalb","ADARB1",0.777,NA,NA,0.554,NA,NA,1.1208957772223,0.508831865617649,0.68952864818306,0.341359210397102,1.1776456414763,0.852073798385118,0.875262494750105,0.547294117647059,0.70267131242741,0.393211920529801,0.893848009650181,0.755852317360566
"KCNAB3","human_mouse","Pvalb","KCNAB3",0.777,NA,0.706,0.554,NA,0.412,0.740059110200959,0.196842505451157,0.26668024670357,0.107909104303915,0.476878331477343,0.110186967156187,0.73372532549349,0.246117647058824,0.342624854819977,0.145033112582781,0.538600723763571,0.144854673998429
"SLC26A4","human_marmoset","Pvalb","SLC26A4",0.776,0.81,NA,0.552,0.62,NA,0.901831033118158,0.244303933217669,1.36398300582474,0.464071725018717,0.0213854012289474,0.00659786715712249,0.742965140697186,0.270352941176471,0.86527293844367,0.400993377483444,0.0271411338962606,0.00769835035349568
"MAGI2","human_marmoset_mouse","Pvalb","MAGI2",0.776,0.727,0.852,0.552,0.454,0.704,3.96827110095333,3.5010136498299,3.05101838107835,2.61457473290821,3.72555295543674,3.08056770867027,1,1,0.998257839721254,0.997350993377483,1,0.999371563236449
"KIAA1217","human_marmoset","Pvalb","KIAA1217",0.775,0.709,NA,0.55,0.418,NA,3.29885185349368,2.04590037731278,2.52072444293322,1.73225131554229,2.75534138099891,2.60378685751432,0.994960100797984,0.844941176470588,0.984901277584204,0.862086092715232,0.958986731001206,0.965435978004713
"DPP10","human","Pvalb","DPP10",0.773,NA,NA,0.546,NA,NA,3.71070857221208,1.81815288669873,1.96570431166928,1.72507992895604,1.79964050068163,2.20378168226197,0.834943301133977,0.761058823529412,0.883855981416957,0.823013245033113,0.876357056694813,0.885310290652003
"DLC1","human","Pvalb","DLC1",0.77,NA,NA,0.54,NA,NA,1.53039734239793,0.860570669712254,1.11628663156205,0.715652534781182,1.74365866577487,1.43013070228334,0.949181016379672,0.703294117647059,0.853077816492451,0.621026490066225,0.97708082026538,0.923173605655931
"LRRFIP1","human","Pvalb","LRRFIP1",0.77,NA,NA,0.54,NA,NA,1.80738075994738,1.28710623705337,0.885350276558956,0.666417364741126,1.48382975982834,1.2521827698997,0.9895002099958,0.925647058823529,0.813008130081301,0.652980132450331,0.968636911942099,0.909033778476041
"ANK1","human_marmoset_mouse","Pvalb","ANK1",0.769,0.774,0.767,0.538,0.548,0.534,1.54740472928931,0.897700125296627,1.39916456975376,0.772805068735985,1.27553345266235,0.654752479102951,0.954640907181856,0.744235294117647,0.937862950058072,0.700827814569536,0.904704463208685,0.624666142969364
"LRRTM4","human","Pvalb","LRRTM4",0.769,NA,NA,0.538,NA,NA,3.95262080910285,2.98245246031311,2.2876504887599,2.02798579873116,3.71363957323087,3.06924079125187,0.99580008399832,0.931294117647059,0.90650406504065,0.857450331125828,0.957780458383595,0.940298507462687
"LUZP1","human_marmoset_mouse","Pvalb","LUZP1",0.766,0.732,0.748,0.532,0.464,0.496,1.24203734351131,0.654175912361073,1.23903982523961,0.734845592480956,1.3502681838206,0.790887482440602,0.917681646367073,0.638941176470588,0.909988385598142,0.673509933774834,0.927623642943305,0.705577376276512
"SLC4A10","human","Pvalb","SLC4A10",0.766,NA,NA,0.532,NA,NA,2.50594153446314,2.06817593211054,1.56656235226682,1.34646299819903,1.41306243155124,1.37458206025306,1,0.995294117647059,0.977351916376307,0.940894039735099,0.949939686369119,0.942183817753339
"HS6ST3","human_marmoset","Pvalb","HS6ST3",0.765,0.782,NA,0.53,0.564,NA,3.01834292261517,1.7867335972897,2.46568758631277,1.28213428667621,0.851189996654047,1.75596766407099,0.98110037799244,0.746941176470588,0.949477351916376,0.696026490066225,0.492159227985525,0.741869599371563
"KLHL5","human_marmoset","Pvalb","KLHL5",0.765,0.787,NA,0.53,0.574,NA,1.63890276947464,0.886446862339598,1.11376574288389,0.445073270361095,0.301429573837837,0.231163057519772,0.972280554388912,0.649647058823529,0.862369337979094,0.45976821192053,0.369119420989144,0.27541241162608
"LANCL1","human_marmoset","Pvalb","LANCL1",0.764,0.719,NA,0.528,0.438,NA,1.49796536954696,0.894671598903613,0.770616606890754,0.307848979291586,1.0066533000421,0.657609205166558,0.949181016379672,0.772941176470588,0.707897793263647,0.357284768211921,0.846200241254524,0.636135113904163
"MYO16","human_marmoset","Pvalb","MYO16",0.764,0.724,NA,0.528,0.448,NA,2.16881329732537,0.934669528442148,1.18945685056952,0.536992412641768,1.29438975688864,0.803980825995215,0.963040739185216,0.460470588235294,0.808943089430894,0.378476821192053,0.870325693606755,0.665828750981932
"KHDRBS3","human","Pvalb","KHDRBS3",0.763,NA,NA,0.526,NA,NA,1.70536461200257,0.984426369211343,1.24258993455863,0.867186867863232,1.45839893177146,1.48106895629916,0.968920621587568,0.734941176470588,0.882113821138211,0.694205298013245,0.951145958986731,0.924273369992144
"SH3GL2","human","Pvalb","SH3GL2",0.763,NA,NA,0.526,NA,NA,1.38392706040661,0.758221517531538,1.08008953901284,0.827216498736171,1.15029237534216,0.980062473629415,0.940361192776144,0.673529411764706,0.854239256678281,0.719701986754967,0.879975874547648,0.801728201099764
"LPP","human_marmoset_mouse","Pvalb","LPP",0.763,0.751,0.758,0.526,0.502,0.516,1.68274453969348,1.04501170717341,1.2175613851002,0.648388882138327,1.02409552715318,0.441968731460337,0.973120537589248,0.790823529411765,0.90418118466899,0.612251655629139,0.841375150784077,0.448075412411626
"FBLN7","human","Pvalb","FBLN7",0.761,NA,NA,0.522,NA,NA,0.631942877036038,0.140437259238948,0.315686589589794,0.456375418413696,0.0012541866958262,0.00616226798630713,0.665686686266275,0.173294117647059,0.344947735191638,0.386092715231788,0.00180940892641737,0.00785545954438335
"PAM","human","Pvalb","PAM",0.76,NA,NA,0.52,NA,NA,2.4419721552182,1.7499823652103,1.63020109281927,1.28666129308615,2.33596191122105,2.11054484512123,1,0.916588235294118,0.971544715447154,0.857284768211921,0.999396863691194,0.975805184603299
"SAT1","human","Pvalb","SAT1",0.759,NA,NA,0.518,NA,NA,0.987344572092389,0.385312510828874,0.492667290408364,0.357337588587116,0.205010960285032,0.174750812160437,0.802183956320874,0.411882352941176,0.534262485481998,0.368708609271523,0.2708082026538,0.224351924587588
"PLXNA4","human_marmoset_mouse","Pvalb","PLXNA4",0.759,0.827,0.844,0.518,0.654,0.688,1.93709287112624,1.11753528464465,1.85559483622581,0.913297236443888,2.31922567052477,1.35372934334756,0.979420411591768,0.716823529411765,0.977351916376307,0.689900662251656,0.998793727382388,0.846818538884525
"FRMD5","human","Pvalb","FRMD5",0.759,NA,NA,0.518,NA,NA,2.68842625980547,1.98215529996687,2.12259589136213,2.22536771608617,2.79549037620308,2.52066315621316,0.999580008399832,0.937764705882353,0.994192799070848,0.990562913907285,1,0.995758051846033
"OSBPL6","human_marmoset","Pvalb","OSBPL6",0.759,0.715,NA,0.518,0.43,NA,2.19189311547971,1.64263167939681,1.50862328793136,1.05941443766788,1.43681077456125,1.22514157049956,0.99790004199916,0.945294117647059,0.963995354239257,0.842715231788079,0.947527141133896,0.878711704634721
"FAM135B","human_marmoset_mouse","Pvalb","FAM135B",0.758,0.711,0.874,0.516,0.422,0.748,1.7853601403642,1.10453341985599,1.28072255806259,0.760750781969447,2.05969826432521,0.807839237372893,0.97480050398992,0.786941176470588,0.893728222996516,0.643708609271523,0.981905910735826,0.56700706991359
"KHDRBS2","human","Pvalb","KHDRBS2",0.757,NA,NA,0.514,NA,NA,2.87106349690144,2.0150546853179,1.91083951897365,1.60177737428962,0.250240443169449,0.57626331724952,0.99790004199916,0.922235294117647,0.937282229965157,0.896854304635762,0.249698431845597,0.47336999214454
"DECR1","human","Pvalb","DECR1",0.757,NA,NA,0.514,NA,NA,0.824581627668271,0.289574921913409,0.250828501298417,0.0950933619786442,0.0573141319488721,0.039822798126279,0.770684586308274,0.321294117647059,0.315331010452962,0.124834437086093,0.0796139927623643,0.0540455616653574
"DLGAP1","human_mouse","Pvalb","DLGAP1",0.757,NA,0.819,0.514,NA,0.638,4.25854931575903,3.75411200386672,3.81723922763017,3.58007610228408,4.06773281561163,3.53180429132748,1,1,0.998257839721254,0.999668874172185,1,1
"RYR2","human","Pvalb","RYR2",0.755,NA,NA,0.51,NA,NA,2.75571626769642,2.00484529420784,1.37377995145734,1.3719260847715,1.71728984066787,1.692503549188,0.985720285594288,0.954352941176471,0.902439024390244,0.829801324503311,0.928226779252111,0.963236449332286
"TAC1","human_mouse","Pvalb","TAC1",0.755,NA,0.814,0.51,NA,0.628,0.966744341314014,0.295342232988587,0.326786837860375,0.138755914093071,1.19212918132987,0.0305826739904401,0.720285594288114,0.189058823529412,0.367595818815331,0.149668874172185,0.647768395657419,0.0340926944226237
"TM6SF1","human_mouse","Pvalb","TM6SF1",0.755,NA,0.823,0.51,NA,0.646,0.545442817600961,0.0763456913889164,0.265244425489987,0.169534133318081,1.25888285232568,0.501441470515654,0.591768164636707,0.0987058823529412,0.340882694541231,0.217384105960265,0.925211097708082,0.500392772977219
"SLC24A2","human_marmoset_mouse","Pvalb","SLC24A2",0.754,0.74,0.768,0.508,0.48,0.536,2.59044992738615,1.65466209567394,2.17723590736401,1.4932203112269,2.45245295148931,1.70728756001203,0.995380092398152,0.824823529411765,0.984320557491289,0.864569536423841,0.992762364294331,0.901178318931657
"KCNC1","human_marmoset_mouse","Pvalb","KCNC1",0.754,0.736,0.868,0.508,0.472,0.736,1.28595470933418,0.727894381812695,0.890286405788905,0.387131033755428,2.03232265513756,1.12289943015052,0.922721545569089,0.695294117647059,0.788037166085947,0.423675496688742,0.98854041013269,0.86598586017282
"ACYP2","human","Pvalb","ACYP2",0.753,NA,NA,0.506,NA,NA,1.37734339260571,0.753124077354803,0.654579071877663,0.311591662322508,0.845359956433096,0.744533436977609,0.898362032759345,0.667882352941176,0.610336817653891,0.326655629139073,0.742460796139928,0.672898664571877
"TDRD3","human","Pvalb","TDRD3",0.751,NA,NA,0.502,NA,NA,1.33814426686538,0.783777332128123,0.599784223619632,0.424776556811592,0.5516231685184,0.444344404871645,0.929441411171777,0.715411764705882,0.616724738675958,0.44635761589404,0.590470446320869,0.486410054988217
"CDK6","human","Pvalb","CDK6",0.75,NA,NA,0.5,NA,NA,0.869766877156275,0.275145460919787,0.219564061528538,0.403755124357639,0.0455769564019375,0.0196063979702949,0.72742545149097,0.252352941176471,0.244483159117305,0.38476821192053,0.0597104945717732,0.024037706205813
"KCNAB1","human_marmoset_mouse","Pvalb","KCNAB1",0.75,0.852,0.738,0.5,0.704,0.476,2.4618521227916,1.75524626141538,1.78293325612829,0.787623657620871,2.06361802114972,1.38999552326828,0.984040319193616,0.904470588235294,0.958188153310105,0.671523178807947,0.94692400482509,0.852788688138256
"ADCY8","human","Pvalb","ADCY8",0.749,NA,NA,0.498,NA,NA,1.86078722018601,1.17478950389144,1.18651848951272,1.02459625742172,1.25467958566504,0.879771393511453,0.971860562788744,0.802352941176471,0.873983739837398,0.811258278145695,0.903498190591074,0.691437549096622
"SATB1","human","Pvalb","SATB1",0.749,NA,NA,0.498,NA,NA,1.89209453387105,0.974958121604439,1.2008666244465,0.76083351977877,1.43223646068701,0.898315927079796,0.935321293574129,0.601294117647059,0.825783972125436,0.546688741721854,0.876357056694813,0.52458758837392
"WIF1","human","Pvalb","WIF1",0.747,NA,NA,0.494,NA,NA,0.819877815679435,0.217596366083463,0.0936211792689811,0.0595516023868439,0.111923799717894,0.0293025961196691,0.668206635867283,0.179529411764706,0.117886178861789,0.0652317880794702,0.139324487334138,0.0337784760408484
"MDGA2","human_mouse","Pvalb","MDGA2",0.747,NA,0.745,0.494,NA,0.49,3.20450266612672,2.77412496667412,2.61497952645791,2.27085733421979,3.33462578476479,2.93673579093095,1,0.997411764705882,0.99883855981417,0.989735099337748,1,0.999214454045562
"CLEC2L","human","Pvalb","CLEC2L",0.746,NA,NA,0.492,NA,NA,0.816879462832974,0.27123897134097,0.475858837123849,0.241961778967427,0.422957903829045,0.216806551324838,0.717765644687106,0.319411764705882,0.537166085946574,0.290397350993377,0.489143546441496,0.273212882953653
"RHOBTB3","human_marmoset","Pvalb","RHOBTB3",0.745,0.758,NA,0.49,0.516,NA,0.823889864905837,0.295093282851538,0.799716436172325,0.265257072712104,0.332396829540376,0.318419487129947,0.745485090298194,0.323647058823529,0.757839721254355,0.299668874172185,0.408926417370326,0.373134328358209
"SNCG","human","Pvalb","SNCG",0.744,NA,NA,0.488,NA,NA,0.615526064534894,0.152416606047163,0.343375623128322,0.218231707373717,0.000836124463884132,0.0378159180107786,0.645947081058379,0.175529411764706,0.403600464576074,0.265728476821192,0.00120627261761158,0.0399057344854674
"GOLIM4","human","Pvalb","GOLIM4",0.744,NA,NA,0.488,NA,NA,0.885359391622228,0.336506264468686,0.445595985811449,0.105632347414397,0.355062055596273,0.230145017768746,0.77362452750945,0.265411764705882,0.481997677119628,0.12682119205298,0.396260554885404,0.256873527101335
"KIF26B","human_marmoset","Pvalb","KIF26B",0.743,0.756,NA,0.486,0.512,NA,1.81293789966569,1.03995957641535,2.15655703675821,1.36010604921784,0.483217398698172,0.708575608177035,0.956320873582528,0.680117647058823,0.991289198606272,0.789403973509934,0.445717732207479,0.555223880597015
"TRIO","human_mouse","Pvalb","TRIO",0.741,NA,0.723,0.482,NA,0.446,2.2923357517925,1.91036558927466,1.07979559497994,0.925196098021123,1.73018133827702,1.33901982559367,1,0.994705882352941,0.89198606271777,0.810430463576159,0.984318455971049,0.944854673998429
"ASTN2","human","Pvalb","ASTN2",0.74,NA,NA,0.48,NA,NA,3.03053165020299,2.17946602729655,2.19288086338529,1.84954718624596,2.32463581099387,2.23212826204592,0.999160016799664,0.918117647058823,0.989547038327526,0.933940397350993,0.981302774427021,0.950981932443048
"MYH10","human","Pvalb","MYH10",0.74,NA,NA,0.48,NA,NA,1.42333054639327,0.929873907257684,0.938497793247169,0.669112398704998,0.909897623912185,0.652416726160406,0.955060898782024,0.811764705882353,0.825783972125436,0.662748344370861,0.804583835946924,0.65388845247447
"CAPS2","human","Pvalb","CAPS2",0.739,NA,NA,0.478,NA,NA,1.13587603861218,0.60491247101815,0.153363045253028,0.0499488428332362,0.0435180782947839,0.00937569906719131,0.894162116757665,0.582117647058824,0.199767711962834,0.0663907284768212,0.060313630880579,0.0128829536527887
"PDGFC","human","Pvalb","PDGFC",0.738,NA,NA,0.476,NA,NA,0.691366535319985,0.11989159933099,0.108985743354373,0.468211551585205,0.0675689163118312,0.0452937900222119,0.575808483830323,0.114941176470588,0.114982578397213,0.407615894039735,0.0868516284680338,0.0589159465828751
"RSPO2","human","Pvalb","RSPO2",0.738,NA,NA,0.476,NA,NA,0.983660600177776,0.345192689812901,0.476157616662845,0.376859765248312,0.330772971913277,0.122722727436784,0.730785384292314,0.260588235294118,0.47212543554007,0.347019867549669,0.335343787696019,0.124430479183032
"RAPGEF5","human_marmoset_mouse","Pvalb","RAPGEF5",0.738,0.779,0.886,0.476,0.558,0.772,1.52336378572971,0.827889922133781,1.48920139656541,0.734834274295613,1.35679765846579,0.326945309564865,0.913901721965561,0.598588235294118,0.939605110336818,0.587086092715232,0.929433051869723,0.332600157109191
"PLOD2","human","Pvalb","PLOD2",0.738,NA,NA,0.476,NA,NA,0.740216598016681,0.243215337767907,0.218118272155215,0.150769706308866,0.0912099670835249,0.151428877972966,0.701805963880722,0.258235294117647,0.26945412311266,0.182119205298013,0.12183353437877,0.177847604084839
"VAV3","human","Pvalb","VAV3",0.737,NA,NA,0.474,NA,NA,0.891878051009561,0.245709509047301,0.218789344221572,0.252421940037143,0.0499072875204332,0.209980515710497,0.651826963460731,0.197882352941176,0.253774680603949,0.253145695364238,0.0615199034981906,0.220267085624509
"WDPCP","human","Pvalb","WDPCP",0.737,NA,NA,0.474,NA,NA,1.76621916006281,1.27021288716939,0.286033555248152,0.15172600772739,0.403754624718203,0.289836894976453,0.982780344393112,0.905411764705882,0.340882694541231,0.187086092715232,0.44270205066345,0.32725844461901
"PCCA","human","Pvalb","PCCA",0.737,NA,NA,0.474,NA,NA,1.50365078311194,1.00650482929054,0.847551885202903,0.523045663993722,1.18381148208567,0.893656355642226,0.97060058798824,0.825411764705882,0.779326364692218,0.534105960264901,0.905910735826297,0.758523173605656
"MDH1","human_mouse","Pvalb","MDH1",0.735,NA,0.72,0.47,NA,0.44,1.3137853899429,0.821914735378422,0.647637018985992,0.356687330628913,2.14381840839329,1.60563779142811,0.939521209575809,0.748823529411765,0.685830429732869,0.412086092715232,0.994571773220748,0.955380989787903
"PPP2R2B","human","Pvalb","PPP2R2B",0.735,NA,NA,0.47,NA,NA,2.82426806446788,2.39485091232443,1.94952392550766,1.587586689419,2.45303392977015,2.10153860548551,1,0.997764705882353,0.991869918699187,0.952483443708609,0.993968636911942,0.973291437549097
"ARHGAP20","human","Pvalb","ARHGAP20",0.734,NA,NA,0.468,NA,NA,1.46257068405128,0.881623172342655,0.673240481544635,0.596407258742294,0.792787350419915,0.506192664496246,0.935321293574129,0.707882352941177,0.682346109175377,0.58046357615894,0.75211097708082,0.529615082482325
"XYLT1","human_marmoset","Pvalb","XYLT1",0.733,0.764,NA,0.466,0.528,NA,0.880382815166413,0.335688405415244,1.11366257445969,0.451207732298662,0.724655170635495,0.449108830612342,0.739605207895842,0.314117647058824,0.83855981416957,0.409105960264901,0.666465621230398,0.400314218381775
